EventTime,UserID,EventName,EventSource,AWSRegion,Region,SourceIPAddress,MFA_Used,Resource,EventDetail,ComplianceLabel,RawLog,Anomaly Score,DriftFlag,DriftReason,RemediationStep
2026-03-29T05:29:55.138790+00:00,user-055,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,3.91.222.166,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T05:29:55.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-055 in us-east-1; MFA=True; S3 public access block enabled,-0.33498415370702034,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-04-01T07:22:42.138790+00:00,user-020,CreateBucket,s3.amazonaws.com,us-east-1,us-east-1,192.168.19.23,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-04-01T07:22:42.138790+00:00 s3.amazonaws.com CreateBucket by user-020 in us-east-1; MFA=False; Public S3 bucket created,-0.34971558672101627,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-02T17:05:21.138790+00:00,user-033,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,172.16.132.105,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-02T17:05:21.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-033 in us-east-1; MFA=True; S3 public access block enabled,-0.3347249374244649,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-26T22:32:21.138790+00:00,user-056,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,54.240.60.137,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-26T22:32:21.138790+00:00 kms.amazonaws.com DisableKey by user-056 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.3357712315281109,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-27T14:45:45.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,192.168.54.75,True,IAM User,User logged in with MFA,Compliant,2026-03-27T14:45:45.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-east-1; MFA=True; User logged in with MFA,-0.33782338244062593,Normal,event performed by root account,Disable root access keys and restrict root account usage to break-glass scenarios.
2026-04-01T01:06:06.138790+00:00,user-012,PutBucketAcl,s3.amazonaws.com,eu-west-1,eu-west-1,54.240.202.211,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-04-01T01:06:06.138790+00:00 s3.amazonaws.com PutBucketAcl by user-012 in eu-west-1; MFA=False; Bucket ACL set to public-read,-0.3512025115103341,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-28T09:20:36.138790+00:00,user-021,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,54.240.151.246,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T09:20:36.138790+00:00 kms.amazonaws.com DisableKey by user-021 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.33992024857167796,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-02T10:50:42.138790+00:00,user-048,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.72.32,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-02T10:50:42.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-048 in us-east-1; MFA=True; Security group updated with restricted source CIDR,-0.33464483977300685,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-30T10:22:01.138790+00:00,user-069,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,172.16.176.55,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T10:22:01.138790+00:00 kms.amazonaws.com DisableKey by user-069 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.34302457575791,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-29T09:55:42.138790+00:00,user-021,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,3.91.129.50,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T09:55:42.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-021 in us-west-2; MFA=True; S3 public access block enabled,-0.3371374119062632,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-04-02T09:43:15.138790+00:00,user-071,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.148.172,True,IAM User,User logged in with MFA,Compliant,2026-04-02T09:43:15.138790+00:00 signin.amazonaws.com ConsoleLogin by user-071 in ap-south-1; MFA=True; User logged in with MFA,-0.33767249259893584,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-30T17:59:12.138790+00:00,user-026,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,192.168.65.172,True,IAM User,User logged in with MFA,Compliant,2026-03-30T17:59:12.138790+00:00 signin.amazonaws.com ConsoleLogin by user-026 in ap-south-1; MFA=True; User logged in with MFA,-0.34853804744952194,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-29T01:58:47.138790+00:00,user-037,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,192.168.248.116,True,IAM User,User logged in with MFA,Compliant,2026-03-29T01:58:47.138790+00:00 signin.amazonaws.com ConsoleLogin by user-037 in us-east-1; MFA=True; User logged in with MFA,-0.3409132698631069,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-02T14:20:54.138790+00:00,root,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,3.91.186.207,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-02T14:20:54.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by root in us-west-2; MFA=True; Security group updated with restricted source CIDR,-0.33987756748330195,Normal,event performed by root account,Disable root access keys and restrict root account usage to break-glass scenarios.
2026-03-30T12:50:59.138790+00:00,user-022,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,172.16.113.183,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T12:50:59.138790+00:00 kms.amazonaws.com DisableKey by user-022 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.34949793255691547,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T08:44:19.138790+00:00,user-036,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,192.168.245.119,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-28T08:44:19.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-036 in eu-west-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.3452489961882914,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-28T20:48:58.138790+00:00,user-063,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.41.216,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T20:48:58.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-063 in us-east-1; MFA=True; Security group updated with restricted source CIDR,-0.3362707734068391,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-29T22:17:31.138790+00:00,user-069,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,10.0.38.229,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T22:17:31.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-069 in us-west-2; MFA=True; S3 public access block enabled,-0.3385208521611192,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-29T07:35:25.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.133.140,True,IAM User,User logged in with MFA,Compliant,2026-03-29T07:35:25.138790+00:00 signin.amazonaws.com ConsoleLogin by root in ap-south-1; MFA=True; User logged in with MFA,-0.33475976222505593,Normal,event performed by root account,Disable root access keys and restrict root account usage to break-glass scenarios.
2026-03-31T04:10:18.138790+00:00,user-061,CreateAccessKey,iam.amazonaws.com,us-west-2,us-west-2,54.240.114.229,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-31T04:10:18.138790+00:00 iam.amazonaws.com CreateAccessKey by user-061 in us-west-2; MFA=False; Long-lived IAM access key created without approval,-0.3530698671283448,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-01T19:34:55.138790+00:00,user-018,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.46.102,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-04-01T19:34:55.138790+00:00 s3.amazonaws.com PutBucketAcl by user-018 in ap-south-1; MFA=False; Bucket ACL set to public-read,-0.3515267417911612,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-01T23:22:21.138790+00:00,user-031,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.228.41,True,IAM User,User logged in with MFA,Compliant,2026-04-01T23:22:21.138790+00:00 signin.amazonaws.com ConsoleLogin by user-031 in us-west-2; MFA=True; User logged in with MFA,-0.34794933417122603,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-27T05:23:33.138790+00:00,user-062,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,172.16.249.60,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T05:23:33.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-062 in eu-west-1; MFA=True; S3 public access block enabled,-0.3372433310377314,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-29T05:50:48.138790+00:00,user-030,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.184.100,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T05:50:48.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-030 in us-east-1; MFA=True; Security group updated with restricted source CIDR,-0.33391810770530345,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-30T16:00:43.138790+00:00,user-006,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,10.0.140.214,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T16:00:43.138790+00:00 kms.amazonaws.com DisableKey by user-006 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.33847463811043876,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T07:19:46.138790+00:00,user-070,CreateAccessKey,iam.amazonaws.com,us-west-2,us-west-2,54.240.187.151,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-31T07:19:46.138790+00:00 iam.amazonaws.com CreateAccessKey by user-070 in us-west-2; MFA=False; Long-lived IAM access key created without approval,-0.35948223637773735,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-31T07:13:59.138790+00:00,user-067,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,172.16.207.91,True,IAM User,User logged in with MFA,Compliant,2026-03-31T07:13:59.138790+00:00 signin.amazonaws.com ConsoleLogin by user-067 in eu-west-1; MFA=True; User logged in with MFA,-0.3328133497322816,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-26T19:32:28.138790+00:00,user-063,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.71.113,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-26T19:32:28.138790+00:00 s3.amazonaws.com PutBucketAcl by user-063 in ap-south-1; MFA=False; Bucket ACL set to public-read,-0.3428789554167188,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-29T07:13:41.138790+00:00,user-066,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,172.16.95.41,True,IAM User,User logged in with MFA,Compliant,2026-03-29T07:13:41.138790+00:00 signin.amazonaws.com ConsoleLogin by user-066 in eu-west-1; MFA=True; User logged in with MFA,-0.3371097483395695,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-30T17:48:15.138790+00:00,user-030,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.246.173,True,IAM User,User logged in with MFA,Compliant,2026-03-30T17:48:15.138790+00:00 signin.amazonaws.com ConsoleLogin by user-030 in ap-south-1; MFA=True; User logged in with MFA,-0.3374056715388468,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-27T00:09:26.138790+00:00,user-021,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,172.16.22.33,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T00:09:26.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-021 in ap-south-1; MFA=True; S3 public access block enabled,-0.33466615689777457,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-04-02T16:18:17.138790+00:00,user-018,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,172.16.28.43,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-02T16:18:17.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-018 in us-east-1; MFA=True; S3 public access block enabled,-0.33895135080480665,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-04-02T13:46:52.138790+00:00,user-067,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,10.0.145.243,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-02T13:46:52.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-067 in ap-south-1; MFA=True; S3 public access block enabled,-0.3309271826502401,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
