EventTime,UserID,EventName,EventSource,AWSRegion,Region,SourceIPAddress,MFA_Used,Resource,EventDetail,ComplianceLabel,RawLog
2026-03-29T10:38:03.138790+00:00,user-036,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.52.174,True,IAM User,User logged in with MFA,Compliant,2026-03-29T10:38:03.138790+00:00 signin.amazonaws.com ConsoleLogin by user-036 in us-west-2; MFA=True; User logged in with MFA
2026-03-29T10:32:56.138790+00:00,user-047,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,54.240.169.144,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T10:32:56.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-047 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-04-01T05:25:44.138790+00:00,user-061,CreateAccessKey,iam.amazonaws.com,eu-west-1,eu-west-1,10.0.49.195,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-04-01T05:25:44.138790+00:00 iam.amazonaws.com CreateAccessKey by user-061 in eu-west-1; MFA=False; Long-lived IAM access key created without approval
2026-03-30T06:39:56.138790+00:00,user-044,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,3.91.191.180,True,IAM User,User logged in with MFA,Compliant,2026-03-30T06:39:56.138790+00:00 signin.amazonaws.com ConsoleLogin by user-044 in eu-west-1; MFA=True; User logged in with MFA
2026-03-31T16:48:38.138790+00:00,user-064,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,10.0.130.157,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T16:48:38.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-064 in us-west-2; MFA=True; S3 public access block enabled
2026-04-01T06:44:37.138790+00:00,user-051,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.173.28,True,IAM User,User logged in with MFA,Compliant,2026-04-01T06:44:37.138790+00:00 signin.amazonaws.com ConsoleLogin by user-051 in us-west-2; MFA=True; User logged in with MFA
2026-04-01T06:50:35.138790+00:00,user-016,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.68.247,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-04-01T06:50:35.138790+00:00 s3.amazonaws.com CreateBucket by user-016 in ap-south-1; MFA=False; Public S3 bucket created
2026-04-01T14:17:00.138790+00:00,user-071,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,3.91.90.178,True,IAM User,User logged in with MFA,Compliant,2026-04-01T14:17:00.138790+00:00 signin.amazonaws.com ConsoleLogin by user-071 in ap-south-1; MFA=True; User logged in with MFA
2026-03-30T15:21:47.138790+00:00,user-014,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.196.108,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-30T15:21:47.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-014 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-30T21:29:03.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,192.168.231.207,False,Root Account,Root login without MFA,Non-Compliant,2026-03-30T21:29:03.138790+00:00 signin.amazonaws.com ConsoleLogin by root in ap-south-1; MFA=False; Root login without MFA
2026-04-02T09:10:46.138790+00:00,user-066,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,192.168.111.52,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-02T09:10:46.138790+00:00 kms.amazonaws.com DisableKey by user-066 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-28T21:24:40.138790+00:00,user-045,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,3.91.165.182,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T21:24:40.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-045 in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-04-02T15:49:47.138790+00:00,user-072,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,54.240.146.225,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-02T15:49:47.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-072 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T00:58:49.138790+00:00,user-067,CreateBucket,s3.amazonaws.com,us-east-1,us-east-1,54.240.74.14,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-27T00:58:49.138790+00:00 s3.amazonaws.com CreateBucket by user-067 in us-east-1; MFA=False; Public S3 bucket created
2026-03-30T05:06:08.138790+00:00,user-035,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,192.168.74.215,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-30T05:06:08.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-035 in us-west-2; MFA=True; S3 public access block enabled
2026-03-31T02:05:35.138790+00:00,user-027,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,54.240.52.158,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-31T02:05:35.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-027 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-29T14:49:26.138790+00:00,user-029,CreateAccessKey,iam.amazonaws.com,ap-south-1,ap-south-1,3.91.147.178,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-29T14:49:26.138790+00:00 iam.amazonaws.com CreateAccessKey by user-029 in ap-south-1; MFA=False; Long-lived IAM access key created without approval
2026-03-30T12:41:11.138790+00:00,user-050,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,3.91.27.4,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T12:41:11.138790+00:00 kms.amazonaws.com DisableKey by user-050 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-31T04:43:54.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,3.91.100.199,False,Root Account,Root login without MFA,Non-Compliant,2026-03-31T04:43:54.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-west-2; MFA=False; Root login without MFA
2026-03-28T21:17:54.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.95.247,False,Root Account,Root login without MFA,Non-Compliant,2026-03-28T21:17:54.138790+00:00 signin.amazonaws.com ConsoleLogin by root in ap-south-1; MFA=False; Root login without MFA
2026-03-31T22:25:53.138790+00:00,user-049,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,192.168.135.34,True,IAM User,User logged in with MFA,Compliant,2026-03-31T22:25:53.138790+00:00 signin.amazonaws.com ConsoleLogin by user-049 in us-east-1; MFA=True; User logged in with MFA
2026-04-01T09:26:53.138790+00:00,user-001,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,172.16.20.40,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T09:26:53.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-001 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-04-01T16:30:09.138790+00:00,user-007,CreateAccessKey,iam.amazonaws.com,eu-west-1,eu-west-1,3.91.183.19,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-04-01T16:30:09.138790+00:00 iam.amazonaws.com CreateAccessKey by user-007 in eu-west-1; MFA=False; Long-lived IAM access key created without approval
2026-03-28T23:10:30.138790+00:00,user-068,PutBucketAcl,s3.amazonaws.com,us-west-2,us-west-2,3.91.34.202,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-28T23:10:30.138790+00:00 s3.amazonaws.com PutBucketAcl by user-068 in us-west-2; MFA=False; Bucket ACL set to public-read
2026-03-27T20:24:01.138790+00:00,user-070,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,192.168.113.227,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T20:24:01.138790+00:00 kms.amazonaws.com DisableKey by user-070 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-30T07:07:45.138790+00:00,user-043,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,172.16.243.144,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T07:07:45.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-043 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-04-01T03:25:45.138790+00:00,user-015,CreateBucket,s3.amazonaws.com,eu-west-1,eu-west-1,172.16.124.246,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-04-01T03:25:45.138790+00:00 s3.amazonaws.com CreateBucket by user-015 in eu-west-1; MFA=False; Public S3 bucket created
2026-03-31T10:00:50.138790+00:00,user-049,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,192.168.144.7,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-31T10:00:50.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-049 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-04-01T15:24:41.138790+00:00,user-066,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,10.0.151.230,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-04-01T15:24:41.138790+00:00 s3.amazonaws.com PutBucketAcl by user-066 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-03-27T21:34:07.138790+00:00,user-066,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,172.16.3.161,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T21:34:07.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-066 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-29T05:29:55.138790+00:00,user-055,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,3.91.222.166,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T05:29:55.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-055 in us-east-1; MFA=True; S3 public access block enabled
2026-04-01T07:22:42.138790+00:00,user-020,CreateBucket,s3.amazonaws.com,us-east-1,us-east-1,192.168.19.23,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-04-01T07:22:42.138790+00:00 s3.amazonaws.com CreateBucket by user-020 in us-east-1; MFA=False; Public S3 bucket created
2026-04-02T17:05:21.138790+00:00,user-033,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,172.16.132.105,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-02T17:05:21.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-033 in us-east-1; MFA=True; S3 public access block enabled
2026-03-26T22:32:21.138790+00:00,user-056,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,54.240.60.137,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-26T22:32:21.138790+00:00 kms.amazonaws.com DisableKey by user-056 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-27T14:45:45.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,192.168.54.75,True,IAM User,User logged in with MFA,Compliant,2026-03-27T14:45:45.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-east-1; MFA=True; User logged in with MFA
2026-04-01T01:06:06.138790+00:00,user-012,PutBucketAcl,s3.amazonaws.com,eu-west-1,eu-west-1,54.240.202.211,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-04-01T01:06:06.138790+00:00 s3.amazonaws.com PutBucketAcl by user-012 in eu-west-1; MFA=False; Bucket ACL set to public-read
2026-03-28T09:20:36.138790+00:00,user-021,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,54.240.151.246,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T09:20:36.138790+00:00 kms.amazonaws.com DisableKey by user-021 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-04-02T10:50:42.138790+00:00,user-048,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.72.32,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-02T10:50:42.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-048 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-30T10:22:01.138790+00:00,user-069,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,172.16.176.55,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T10:22:01.138790+00:00 kms.amazonaws.com DisableKey by user-069 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-29T09:55:42.138790+00:00,user-021,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,3.91.129.50,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T09:55:42.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-021 in us-west-2; MFA=True; S3 public access block enabled
2026-04-02T09:43:15.138790+00:00,user-071,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.148.172,True,IAM User,User logged in with MFA,Compliant,2026-04-02T09:43:15.138790+00:00 signin.amazonaws.com ConsoleLogin by user-071 in ap-south-1; MFA=True; User logged in with MFA
2026-03-30T17:59:12.138790+00:00,user-026,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,192.168.65.172,True,IAM User,User logged in with MFA,Compliant,2026-03-30T17:59:12.138790+00:00 signin.amazonaws.com ConsoleLogin by user-026 in ap-south-1; MFA=True; User logged in with MFA
2026-03-29T01:58:47.138790+00:00,user-037,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,192.168.248.116,True,IAM User,User logged in with MFA,Compliant,2026-03-29T01:58:47.138790+00:00 signin.amazonaws.com ConsoleLogin by user-037 in us-east-1; MFA=True; User logged in with MFA
2026-04-02T14:20:54.138790+00:00,root,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,3.91.186.207,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-02T14:20:54.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by root in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-03-30T12:50:59.138790+00:00,user-022,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,172.16.113.183,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T12:50:59.138790+00:00 kms.amazonaws.com DisableKey by user-022 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-28T08:44:19.138790+00:00,user-036,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,192.168.245.119,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-28T08:44:19.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-036 in eu-west-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-28T20:48:58.138790+00:00,user-063,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.41.216,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T20:48:58.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-063 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-29T22:17:31.138790+00:00,user-069,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,10.0.38.229,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T22:17:31.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-069 in us-west-2; MFA=True; S3 public access block enabled
2026-03-29T07:35:25.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.133.140,True,IAM User,User logged in with MFA,Compliant,2026-03-29T07:35:25.138790+00:00 signin.amazonaws.com ConsoleLogin by root in ap-south-1; MFA=True; User logged in with MFA
2026-03-31T04:10:18.138790+00:00,user-061,CreateAccessKey,iam.amazonaws.com,us-west-2,us-west-2,54.240.114.229,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-31T04:10:18.138790+00:00 iam.amazonaws.com CreateAccessKey by user-061 in us-west-2; MFA=False; Long-lived IAM access key created without approval
2026-04-01T19:34:55.138790+00:00,user-018,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.46.102,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-04-01T19:34:55.138790+00:00 s3.amazonaws.com PutBucketAcl by user-018 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-04-01T23:22:21.138790+00:00,user-031,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.228.41,True,IAM User,User logged in with MFA,Compliant,2026-04-01T23:22:21.138790+00:00 signin.amazonaws.com ConsoleLogin by user-031 in us-west-2; MFA=True; User logged in with MFA
2026-03-27T05:23:33.138790+00:00,user-062,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,172.16.249.60,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T05:23:33.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-062 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-29T05:50:48.138790+00:00,user-030,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.184.100,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T05:50:48.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-030 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-30T16:00:43.138790+00:00,user-006,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,10.0.140.214,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-30T16:00:43.138790+00:00 kms.amazonaws.com DisableKey by user-006 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-31T07:19:46.138790+00:00,user-070,CreateAccessKey,iam.amazonaws.com,us-west-2,us-west-2,54.240.187.151,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-31T07:19:46.138790+00:00 iam.amazonaws.com CreateAccessKey by user-070 in us-west-2; MFA=False; Long-lived IAM access key created without approval
2026-03-31T07:13:59.138790+00:00,user-067,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,172.16.207.91,True,IAM User,User logged in with MFA,Compliant,2026-03-31T07:13:59.138790+00:00 signin.amazonaws.com ConsoleLogin by user-067 in eu-west-1; MFA=True; User logged in with MFA
2026-03-26T19:32:28.138790+00:00,user-063,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.71.113,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-26T19:32:28.138790+00:00 s3.amazonaws.com PutBucketAcl by user-063 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-03-29T07:13:41.138790+00:00,user-066,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,172.16.95.41,True,IAM User,User logged in with MFA,Compliant,2026-03-29T07:13:41.138790+00:00 signin.amazonaws.com ConsoleLogin by user-066 in eu-west-1; MFA=True; User logged in with MFA
2026-03-30T17:48:15.138790+00:00,user-030,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.246.173,True,IAM User,User logged in with MFA,Compliant,2026-03-30T17:48:15.138790+00:00 signin.amazonaws.com ConsoleLogin by user-030 in ap-south-1; MFA=True; User logged in with MFA
